1256691539	20250810	202508	2025	2025.6027											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	3	1	3	1.86335403726708	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250810020000	https://www.uppermichiganssource.com/2025/08/09/buzz-gut-car-show-goes-despite-rain/
1256691540	20250810	202508	2025	2025.6027											GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	6	1	6	-5.47945205479452	0								5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	20250810020000	https://theeagleonline.com.ng/demolition-notice-daniel-cries-out-abiodun-defends-action/
1256691541	20250810	202508	2025	2025.6027											GOV	ADMINISTRATION						GOV			0	046	046	04	1	7.0	6	1	6	-1.51975683890578	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250810020000	https://www.seattletimes.com/business/intel-ceo-responds-after-trump-calls-for-his-resignation/
1256691542	20250810	202508	2025	2025.6027											GOV	GOVERNMENT						GOV			1	130	130	13	3	-4.4	1	1	1	-5.47945205479452	0								5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	20250810020000	https://theeagleonline.com.ng/demolition-notice-daniel-cries-out-abiodun-defends-action/
1256691543	20250810	202508	2025	2025.6027											GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	10	1	10	-4.48717948717949	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250810020000	https://www.yahoo.com/news/articles/roof-partially-collapses-during-miami-191158460.html
1256691544	20250810	202508	2025	2025.6027											GOV	ADMINISTRATION						GOV			0	190	190	19	4	-10.0	10	1	10	-0.648298217179899	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250810020000	https://www.yahoo.com/news/articles/appeals-court-rules-trump-clamp-011923749.html
1256691545	20250810	202508	2025	2025.6027											HLH	HOSPITAL						HLH			0	051	051	05	1	3.4	6	1	6	-1.62162162162162	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250810020000	https://www.yahoo.com/news/articles/pitt-season-two-depict-trump-230056605.html
1256691546	20250810	202508	2025	2025.6027											IND	HINDUSTAN	IND								1	040	040	04	1	1.0	3	1	3	-0.80321285140562	0								4	Hindustan, North-West Frontier, Pakistan	PK	PK03	40352	35.7441	71.7834	6085909	4	Hindustan, North-West Frontier, Pakistan	PK	PK03	40352	35.7441	71.7834	6085909	20250810020000	https://www.hindustantimes.com/entertainment/bollywood/mouni-roy-is-tired-of-people-saying-stars-call-paparazzi-all-the-time-interview-celeb-spotting-salakaar-jiohotstar-101754732923271.html
1256691547	20250810	202508	2025	2025.6027											IRL	IRELAND	IRL								1	042	042	04	1	1.9	10	1	10	0.91743119266055	0								4	Longford, Longford, Ireland	EI	EI18	18307	53.7333	-7.8	-1504292	4	Longford, Longford, Ireland	EI	EI18	18307	53.7333	-7.8	-1504292	20250810020000	https://www.geo.tv/latest/618110-mel-gibson-gets-candid-about-braveheart
1256691548	20250810	202508	2025	2025.6027											ISR	ISRAEL	ISR								0	087	087	08	2	9.0	10	1	10	-5.36912751677852	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250810020000	https://www.brecorder.com/news/40377157/blast-at-hezbollah-site-in-lebanon-kills-6-soldiers
